time,Message__1_Hz_,Carrier__20_Hz_,AM_Signal
4.693,-0.747463,-0.844328,-0.844328
4.694,-0.74924,-0.770513,-0.770513
4.695,-0.750987,-0.684547,-0.684547
4.696,-0.752705,-0.587785,-0.587785
4.697,-0.754392,-0.481754,-0.481754
4.698,-0.75605,-0.368125,-0.368125
4.699,-0.757679,-0.24869,-0.24869
4.7,-0.759277,-0.125333,-0.125333
4.701,-0.760845,-1.20312e-11,-1.20312e-11
4.702,-0.762383,0.125333,0.125333
4.703,-0.763892,0.24869,0.24869
4.704,-0.76537,0.368125,0.368125
4.705,-0.766817,0.481754,0.481754
4.706,-0.768235,0.587785,0.587785
4.707,-0.769622,0.684547,0.684547
4.708,-0.770979,0.770513,0.770513
4.709,-0.772305,0.844328,0.844328
4.71,-0.773601,0.904827,0.904827
4.711,-0.774867,0.951057,0.951057
4.712,-0.776101,0.982287,0.982287
4.713,-0.777305,0.998027,0.998027
4.714,-0.778479,0.998027,0.998027
4.715,-0.779621,0.982287,0.982287
4.716,-0.780733,0.951057,0.951057
4.717,-0.781814,0.904827,0.904827
4.718,-0.782865,0.844328,0.844328
4.719,-0.783884,0.770513,0.770513
4.72,-0.784872,0.684547,0.684547
4.721,-0.78583,0.587785,0.587785
4.722,-0.786756,0.481754,0.481754
4.723,-0.787651,0.368125,0.368125
4.724,-0.788516,0.24869,0.24869
4.725,-0.789349,0.125333,0.125333
4.726,-0.790151,1.10188e-11,1.10188e-11
4.727,-0.790921,-0.125333,-0.125333
4.728,-0.791661,-0.24869,-0.24869
4.729,-0.792369,-0.368125,-0.368125
4.73,-0.793046,-0.481754,-0.481754
4.731,-0.793692,-0.587785,-0.587785
4.732,-0.794306,-0.684547,-0.684547
4.733,-0.794889,-0.770513,-0.770513
4.734,-0.795441,-0.844328,-0.844328
4.735,-0.795961,-0.904827,-0.904827
4.736,-0.79645,-0.951057,-0.951057
4.737,-0.796907,-0.982287,-0.982287
4.738,-0.797333,-0.998027,-0.998027
4.739,-0.797727,-0.998027,-0.998027
4.74,-0.79809,-0.982287,-0.982287
4.741,-0.798421,-0.951057,-0.951057
4.742,-0.798721,-0.904827,-0.904827
4.743,-0.79899,-0.844328,-0.844328
4.744,-0.799226,-0.770513,-0.770513
4.745,-0.799432,-0.684547,-0.684547
4.746,-0.799605,-0.587785,-0.587785
4.747,-0.799747,-0.481754,-0.481754
4.748,-0.799858,-0.368125,-0.368125
4.749,-0.799937,-0.24869,-0.24869
4.75,-0.799984,-0.125333,-0.125333
4.751,-0.8,-1.00064e-11,-1.00064e-11
4.752,-0.799984,0.125333,0.125333
4.753,-0.799937,0.24869,0.24869
4.754,-0.799858,0.368125,0.368125
4.755,-0.799747,0.481754,0.481754
4.756,-0.799605,0.587785,0.587785
4.757,-0.799432,0.684547,0.684547
4.758,-0.799226,0.770513,0.770513
4.759,-0.79899,0.844328,0.844328
4.76,-0.798721,0.904827,0.904827
4.761,-0.798421,0.951057,0.951057
4.762,-0.79809,0.982287,0.982287
4.763,-0.797727,0.998027,0.998027
4.764,-0.797333,0.998027,0.998027
4.765,-0.796907,0.982287,0.982287
4.766,-0.79645,0.951057,0.951057
4.767,-0.795961,0.904827,0.904827
4.768,-0.795441,0.844328,0.844328
4.769,-0.794889,0.770513,0.770513
4.77,-0.794306,0.684547,0.684547
4.771,-0.793692,0.587785,0.587785
4.772,-0.793046,0.481754,0.481754
4.773,-0.792369,0.368125,0.368125
4.774,-0.791661,0.24869,0.24869
4.775,-0.790921,0.125333,0.125333
4.776,-0.790151,8.88031e-12,8.88031e-12
4.777,-0.789349,-0.125333,-0.125333
4.778,-0.788516,-0.24869,-0.24869
4.779,-0.787651,-0.368125,-0.368125
4.78,-0.786756,-0.481754,-0.481754
4.781,-0.78583,-0.587785,-0.587785
4.782,-0.784872,-0.684547,-0.684547
4.783,-0.783884,-0.770513,-0.770513
4.784,-0.782865,-0.844328,-0.844328
4.785,-0.781814,-0.904827,-0.904827
4.786,-0.780733,-0.951057,-0.951057
4.787,-0.779621,-0.982287,-0.982287
4.788,-0.778479,-0.998027,-0.998027
4.789,-0.777305,-0.998027,-0.998027
4.79,-0.776101,-0.982287,-0.982287
4.791,-0.774867,-0.951057,-0.951057
4.792,-0.773601,-0.904827,-0.904827
4.793,-0.772305,-0.844328,-0.844328
4.794,-0.770979,-0.770513,-0.770513
4.795,-0.769622,-0.684547,-0.684547
4.796,-0.768235,-0.587785,-0.587785
4.797,-0.766817,-0.481754,-0.481754
4.798,-0.76537,-0.368125,-0.368125
4.799,-0.763892,-0.24869,-0.24869
4.8,-0.762383,-0.125333,-0.125333
4.801,-0.760845,-7.86791e-12,-7.86791e-12
4.802,-0.759277,0.125333,0.125333
4.803,-0.757679,0.24869,0.24869
4.804,-0.75605,0.368125,0.368125
4.805,-0.754392,0.481754,0.481754
4.806,-0.752705,0.587785,0.587785
4.807,-0.750987,0.684547,0.684547
4.808,-0.74924,0.770513,0.770513
4.809,-0.747463,0.844328,0.844328
4.81,-0.745657,0.904827,0.904827
4.811,-0.743821,0.951057,0.951057
4.812,-0.741956,0.982287,0.982287
4.813,-0.740062,0.998027,0.998027
4.814,-0.738138,0.998027,0.998027
4.815,-0.736185,0.982287,0.982287
4.816,-0.734204,0.951057,0.951057
4.817,-0.732193,0.904827,0.904827
4.818,-0.730153,0.844328,0.844328
4.819,-0.728085,0.770513,0.770513
4.82,-0.725988,0.684547,0.684547
4.821,-0.723862,0.587785,0.587785
4.822,-0.721707,0.481754,0.481754
4.823,-0.719524,0.368125,0.368125
4.824,-0.717313,0.24869,0.24869
4.825,-0.715073,0.125333,0.125333
4.826,-0.712805,6.8555e-12,6.8555e-12
4.827,-0.710509,-0.125333,-0.125333
4.828,-0.708185,-0.24869,-0.24869
4.829,-0.705833,-0.368125,-0.368125
4.83,-0.703453,-0.481754,-0.481754
4.831,-0.701045,-0.587785,-0.587785
4.832,-0.69861,-0.684547,-0.684547
4.833,-0.696147,-0.770513,-0.770513
4.834,-0.693657,-0.844328,-0.844328
4.835,-0.691139,-0.904827,-0.904827
4.836,-0.688594,-0.951057,-0.951057
4.837,-0.686021,-0.982287,-0.982287
4.838,-0.683422,-0.998027,-0.998027
4.839,-0.680796,-0.998027,-0.998027
4.84,-0.678142,-0.982287,-0.982287
4.841,-0.675462,-0.951057,-0.951057
4.842,-0.672756,-0.904827,-0.904827
4.843,-0.670022,-0.844328,-0.844328
4.844,-0.667263,-0.770513,-0.770513
4.845,-0.664477,-0.684547,-0.684547
4.846,-0.661664,-0.587785,-0.587785
4.847,-0.658826,-0.481754,-0.481754
4.848,-0.655962,-0.368125,-0.368125
4.849,-0.653071,-0.24869,-0.24869
4.85,-0.650155,-0.125333,-0.125333
4.851,-0.647214,-5.72942e-12,-5.72942e-12
4.852,-0.644246,0.125333,0.125333
4.853,-0.641254,0.24869,0.24869
4.854,-0.638236,0.368125,0.368125
4.855,-0.635192,0.481754,0.481754
4.856,-0.632124,0.587785,0.587785
4.857,-0.629031,0.684547,0.684547
4.858,-0.625913,0.770513,0.770513
4.859,-0.62277,0.844328,0.844328
4.86,-0.619602,0.904827,0.904827
4.861,-0.616411,0.951057,0.951057
4.862,-0.613194,0.982287,0.982287
4.863,-0.609954,0.998027,0.998027
4.864,-0.60669,0.998027,0.998027
4.865,-0.603401,0.982287,0.982287
4.866,-0.600089,0.951057,0.951057
4.867,-0.596753,0.904827,0.904827
4.868,-0.593393,0.844328,0.844328
4.869,-0.59001,0.770513,0.770513
4.87,-0.586604,0.684547,0.684547
4.871,-0.583175,0.587785,0.587785
4.872,-0.579723,0.481754,0.481754
4.873,-0.576247,0.368125,0.368125
4.874,-0.572749,0.24869,0.24869
4.875,-0.569229,0.125333,0.125333
4.876,-0.565685,4.71702e-12,4.71702e-12
4.877,-0.56212,-0.125333,-0.125333
4.878,-0.558532,-0.24869,-0.24869
4.879,-0.554923,-0.368125,-0.368125
4.88,-0.551291,-0.481754,-0.481754
4.881,-0.547638,-0.587785,-0.587785
4.882,-0.543963,-0.684547,-0.684547
4.883,-0.540266,-0.770513,-0.770513
4.884,-0.536548,-0.844328,-0.844328
4.885,-0.532809,-0.904827,-0.904827
4.886,-0.529049,-0.951057,-0.951057
4.887,-0.525269,-0.982287,-0.982287
4.888,-0.521467,-0.998027,-0.998027
4.889,-0.517645,-0.998027,-0.998027
4.89,-0.513802,-0.982287,-0.982287
4.891,-0.509939,-0.951057,-0.951057
4.892,-0.506056,-0.904827,-0.904827
4.893,-0.502153,-0.844328,-0.844328
4.894,-0.49823,-0.770513,-0.770513
4.895,-0.494288,-0.684547,-0.684547
4.896,-0.490326,-0.587785,-0.587785
4.897,-0.486344,-0.481754,-0.481754
4.898,-0.482344,-0.368125,-0.368125
4.899,-0.478324,-0.24869,-0.24869
4.9,-0.474285,-0.125333,-0.125333
4.901,-0.470228,-3.70461e-12,-3.70461e-12
4.902,-0.466152,0.125333,0.125333
4.903,-0.462058,0.24869,0.24869
4.904,-0.457946,0.368125,0.368125
4.905,-0.453815,0.481754,0.481754
4.906,-0.449667,0.587785,0.587785
4.907,-0.4455,0.684547,0.684547
4.908,-0.441317,0.770513,0.770513
4.909,-0.437115,0.844328,0.844328
4.91,-0.432897,0.904827,0.904827
4.911,-0.428661,0.951057,0.951057
4.912,-0.424409,0.982287,0.982287
4.913,-0.42014,0.998027,0.998027
4.914,-0.415854,0.998027,0.998027
4.915,-0.411552,0.982287,0.982287
4.916,-0.407233,0.951057,0.951057
4.917,-0.402899,0.904827,0.904827
4.918,-0.398548,0.844328,0.844328
4.919,-0.394182,0.770513,0.770513
4.92,-0.3898,0.684547,0.684547
4.921,-0.385403,0.587785,0.587785
4.922,-0.380991,0.481754,0.481754
4.923,-0.376563,0.368125,0.368125
4.924,-0.372121,0.24869,0.24869
4.925,-0.367664,0.125333,0.125333
4.926,-0.363192,2.57853e-12,2.57853e-12
4.927,-0.358707,-0.125333,-0.125333
4.928,-0.354207,-0.24869,-0.24869
4.929,-0.349693,-0.368125,-0.368125
4.93,-0.345165,-0.481754,-0.481754
4.931,-0.340623,-0.587785,-0.587785
4.932,-0.336069,-0.684547,-0.684547
4.933,-0.3315,-0.770513,-0.770513
4.934,-0.326919,-0.844328,-0.844328
4.935,-0.322325,-0.904827,-0.904827
4.936,-0.317718,-0.951057,-0.951057
4.937,-0.313099,-0.982287,-0.982287
4.938,-0.308467,-0.998027,-0.998027
4.939,-0.303823,-0.998027,-0.998027
4.94,-0.299167,-0.982287,-0.982287
4.941,-0.2945,-0.951057,-0.951057
4.942,-0.28982,-0.904827,-0.904827
4.943,-0.28513,-0.844328,-0.844328
4.944,-0.280427,-0.770513,-0.770513
4.945,-0.275714,-0.684547,-0.684547
4.946,-0.27099,-0.587785,-0.587785
4.947,-0.266256,-0.481754,-0.481754
4.948,-0.26151,-0.368125,-0.368125
4.949,-0.256755,-0.24869,-0.24869
4.95,-0.251989,-0.125333,-0.125333
4.951,-0.247214,-1.56613e-12,-1.56613e-12
4.952,-0.242428,0.125333,0.125333
4.953,-0.237633,0.24869,0.24869
4.954,-0.232829,0.368125,0.368125
4.955,-0.228015,0.481754,0.481754
4.956,-0.223193,0.587785,0.587785
4.957,-0.218362,0.684547,0.684547
4.958,-0.213522,0.770513,0.770513
4.959,-0.208673,0.844328,0.844328
4.96,-0.203817,0.904827,0.904827
4.961,-0.198952,0.951057,0.951057
4.962,-0.194079,0.982287,0.982287
4.963,-0.189199,0.998027,0.998027
4.964,-0.184312,0.998027,0.998027
4.965,-0.179417,0.982287,0.982287
4.966,-0.174515,0.951057,0.951057
4.967,-0.169606,0.904827,0.904827
4.968,-0.16469,0.844328,0.844328
4.969,-0.159768,0.770513,0.770513
4.97,-0.15484,0.684547,0.684547
4.971,-0.149905,0.587785,0.587785
4.972,-0.144965,0.481754,0.481754
4.973,-0.140018,0.368125,0.368125
4.974,-0.135067,0.24869,0.24869
4.975,-0.13011,0.125333,0.125333
4.976,-0.125148,5.53725e-13,5.53725e-13
4.977,-0.12018,-0.125333,-0.125333
4.978,-0.115209,-0.24869,-0.24869
4.979,-0.110232,-0.368125,-0.368125
4.98,-0.105251,-0.481754,-0.481754
4.981,-0.100267,-0.587785,-0.587785
4.982,-0.0952777,-0.684547,-0.684547
4.983,-0.0902851,-0.770513,-0.770513
4.984,-0.0852889,-0.844328,-0.844328
4.985,-0.0802894,-0.904827,-0.904827
4.986,-0.0752867,-0.951057,-0.951057
4.987,-0.070281,-0.982287,-0.982287
4.988,-0.0652725,-0.998027,-0.998027
4.989,-0.0602614,-0.998027,-0.998027
4.99,-0.055248,-0.982287,-0.982287
4.991,-0.0502324,-0.951057,-0.951057
4.992,-0.0452148,-0.904827,-0.904827
4.993,-0.0401955,-0.844328,-0.844328
4.994,-0.0351745,-0.770513,-0.770513
4.995,-0.0301521,-0.684547,-0.684547
4.996,-0.0251286,-0.587785,-0.587785
4.997,-0.0201041,-0.481754,-0.481754
4.998,-0.0150788,-0.368125,-0.368125
4.999,-0.0100528,-0.24869,-0.24869
